Datum ;Zeit ;AT [°C];KT Ist [°C];KT Soll [°C];BR ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;Zubrp1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[Pa];PE1 Unterdruck Soll[Pa];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 Analog1[mV];PE1 Analog2[mV];
14.01.2015;05:39:19;8,9;79,7;8,0;0;53,9;68,0;18,9;8,0;1;0;79,7;8,0;379,1;8,0;0,00;0,00;22;30;93,8;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:40:19;8,9;74,1;8,0;0;59,0;68,0;18,9;8,0;1;0;74,1;8,0;343,1;8,0;0,00;0,00;17;30;104,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:41:19;8,9;67,4;60,0;1;57,1;32,0;18,9;18,0;1;0;67,4;70,0;313,2;120,0;0,00;0,00;100;100;80,9;80,0;2;0;0;0;0;1;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:42:19;8,8;60,2;60,0;1;49,1;32,2;18,9;18,0;1;0;60,2;70,0;288,5;120,0;0,00;0,00;42;30;76,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:43:19;8,8;54,9;60,0;1;46,0;32,2;18,9;18,0;0;0;54,9;70,0;295,3;361,0;20,16;80,00;42;30;78,2;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:44:19;8,8;52,4;60,0;1;47,3;32,2;18,9;18,0;0;0;52,4;70,0;308,5;428,4;21,51;80,00;42;33;80,8;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:45:19;8,8;51,6;60,0;1;49,4;32,2;18,9;18,0;0;0;51,6;70,0;321,1;485,5;22,96;80,00;42;33;80,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:46:19;8,8;51,7;60,0;1;47,8;32,2;18,9;18,0;0;0;51,7;70,0;331,1;534,1;24,54;80,00;42;33;80,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:47:19;8,8;52,2;60,0;1;44,9;32,2;18,9;18,0;0;0;52,2;70,0;340,3;574,7;26,17;80,00;42;33;80,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:48:19;8,8;53,0;60,0;1;42,4;32,2;18,9;18,0;0;0;53,0;70,0;353,1;609,3;27,79;80,00;42;33;80,4;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:49:19;8,8;53,8;60,0;1;40,7;32,1;19,0;18,0;0;0;53,8;70,0;365,8;638,6;29,42;80,00;42;33;80,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:50:19;8,8;54,8;60,0;1;39,4;32,1;19,0;18,0;0;0;54,8;70,0;377,3;663,5;31,08;80,00;42;33;80,6;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:51:19;8,8;55,8;60,0;1;38,5;32,1;19,0;18,0;0;0;55,8;70,0;394,3;684,5;32,62;80,00;42;33;79,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:52:19;8,8;56,8;60,0;1;37,7;32,1;19,0;18,0;0;0;56,8;70,0;415,6;702,1;34,05;80,00;42;33;80,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:53:19;8,8;58,0;60,0;1;37,1;32,1;19,0;18,0;0;0;58,0;70,0;437,4;717,1;34,32;80,00;42;33;80,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:54:19;8,8;59,2;60,0;1;36,6;32,1;19,0;18,0;0;0;59,2;70,0;452,3;729,9;34,32;80,00;42;33;80,5;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:55:19;8,7;60,4;60,0;1;33,6;32,3;19,0;18,0;1;0;60,4;70,0;465,3;740,6;34,32;80,00;42;33;79,7;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:56:19;8,7;61,7;60,0;1;32,4;32,3;19,0;18,0;1;0;61,7;70,0;486,2;749,8;34,32;80,00;42;33;81,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:57:19;8,7;63,0;60,0;1;32,6;32,3;19,0;18,0;1;0;63,0;70,0;504,7;756,1;30,16;80,00;36;33;80,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:58:19;8,7;64,4;60,0;1;32,6;32,3;19,0;18,0;1;0;64,4;70,0;517,3;759,3;28,08;80,00;33;32;80,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;05:59:19;8,7;65,8;60,0;1;32,3;32,3;19,0;18,0;1;0;65,8;70,0;530,8;760,0;26,00;80,00;30;32;81,4;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:00:19;8,7;67,2;60,0;1;32,0;32,3;19,0;18,0;1;0;67,2;70,0;546,9;758,3;22,36;80,00;24;30;83,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:01:19;8,7;68,8;60,0;1;31,7;32,3;19,0;18,0;1;0;68,8;70,0;557,5;754,6;20,80;81,00;22;30;84,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:02:19;8,7;70,3;60,0;1;31,3;32,3;19,0;18,0;1;0;70,3;70,0;567,9;749,1;18,19;84,00;19;30;84,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:03:19;8,6;71,9;60,0;1;31,1;32,4;19,0;18,0;1;0;71,9;70,0;569,3;742,5;16,11;86,00;17;30;93,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:04:19;8,6;73,4;60,0;1;30,9;32,4;19,0;18,0;1;0;73,4;70,0;588,4;734,3;14,03;81,00;16;30;95,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:05:19;8,6;75,0;60,0;1;30,7;32,4;19,0;18,0;1;0;75,0;70,0;599,9;725,8;12,99;81,00;15;30;94,3;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:06:19;8,6;76,6;60,0;1;30,6;32,4;19,0;18,0;1;0;76,6;70,0;607,5;716,5;11,96;83,00;14;30;92,9;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:07:19;8,6;78,3;60,0;1;30,5;32,4;19,0;18,0;1;0;78,3;70,0;609,7;707,2;11,96;83,00;14;30;92,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:08:19;8,6;79,9;60,0;1;31,0;32,4;19,0;18,0;1;0;79,9;70,0;599,2;699,4;11,96;83,00;14;30;97,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:09:19;8,6;81,2;8,0;0;32,8;68,0;18,9;8,0;1;0;81,2;8,0;563,9;8,0;0,00;0,00;35;30;81,5;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:10:19;8,5;81,9;8,0;0;39,6;68,0;18,9;8,0;1;0;81,9;8,0;497,7;8,0;0,00;0,00;31;30;83,1;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:11:19;8,5;80,8;8,0;0;49,5;68,0;18,9;8,0;1;0;80,8;8,0;440,6;8,0;0,00;0,00;27;30;87,2;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:12:19;8,5;76,5;8,0;0;56,9;68,0;18,9;8,0;1;0;76,5;8,0;393,9;8,0;0,00;0,00;23;30;90,1;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:13:19;8,5;70,7;8,0;0;59,2;68,0;18,9;8,0;1;0;70,7;8,0;354,7;8,0;0,00;0,00;18;30;93,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:14:19;8,5;63,7;60,0;1;53,7;32,7;18,9;18,0;1;0;63,7;70,0;323,1;120,0;0,00;0,00;39;30;78,6;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:15:19;8,5;57,1;60,0;1;47,7;32,7;18,9;18,0;0;0;57,1;70,0;311,8;349,9;19,59;80,00;42;30;78,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:16:19;8,5;53,3;60,0;1;47,5;32,7;18,9;18,0;0;0;53,3;70,0;319,7;419,0;20,94;80,00;42;32;82,0;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:17:19;8,4;51,9;60,0;1;49,2;32,9;18,9;18,0;0;0;51,9;70,0;330,2;477,1;22,34;80,00;42;32;81,5;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:18:19;8,4;51,7;60,0;1;49,6;32,9;18,9;18,0;0;0;51,7;70,0;343,3;527,1;23,79;80,00;42;33;80,9;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:19:19;8,4;52,1;60,0;1;46,8;32,9;18,9;18,0;0;0;52,1;70,0;353,1;568,7;25,33;80,00;42;33;81,0;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:20:19;8,4;52,8;60,0;1;44,0;32,8;19,0;18,0;0;0;52,8;70,0;360,6;604,2;26,96;80,00;42;33;80,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:21:19;8,4;53,6;60,0;1;41,6;32,8;19,0;18,0;0;0;53,6;70,0;371,2;634,5;28,60;80,00;42;32;81,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:22:19;8,4;54,5;60,0;1;39,9;32,8;19,0;18,0;0;0;54,5;70,0;386,4;659,9;30,14;80,00;42;33;80,3;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:23:19;8,3;55,5;60,0;1;38,7;32,9;19,0;18,0;0;0;55,5;70,0;399,2;681,4;31,71;80,00;42;33;81,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:24:19;8,3;56,5;60,0;1;37,8;32,9;19,0;18,0;0;0;56,5;70,0;414,0;699,5;33,22;80,00;42;32;81,2;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:25:19;8,3;57,6;60,0;1;37,1;32,9;19,0;18,0;0;0;57,6;70,0;423,8;714,9;34,32;80,00;42;33;80,0;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:26:19;8,3;58,8;60,0;1;36,5;32,9;19,0;18,0;0;0;58,8;70,0;437,6;728,1;34,32;80,00;42;32;80,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:27:19;8,3;59,9;60,0;1;36,0;32,9;19,0;18,0;0;0;59,9;70,0;452,5;739,1;34,32;80,00;42;32;82,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:28:19;8,3;61,1;60,0;1;32,0;32,9;19,0;18,0;1;0;61,1;70,0;467,7;748,4;34,32;80,00;42;33;79,9;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:29:19;8,3;62,3;60,0;1;32,7;32,9;19,0;18,0;1;0;62,3;70,0;488,7;755,8;32,24;80,00;39;33;79,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:30:19;8,2;63,7;60,0;1;32,6;33,1;19,0;18,0;1;0;63,7;70,0;511,3;760,2;30,16;80,00;36;33;79,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:31:19;8,2;65,0;60,0;1;32,4;33,1;19,0;18,0;1;0;65,0;70,0;527,4;761,9;26,00;80,00;30;32;80,6;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:32:19;8,2;66,5;60,0;1;32,1;33,1;19,0;18,0;1;0;66,5;70,0;541,0;761,0;23,92;79,00;27;30;82,6;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:33:19;8,2;68,0;60,0;1;31,8;33,1;19,0;18,0;1;0;68,0;70,0;561,1;758,1;20,80;81,00;22;30;84,6;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:34:19;8,2;69,6;60,0;1;31,6;33,1;19,0;18,0;1;0;69,6;70,0;568,7;753,2;19,24;82,00;20;30;83,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:35:19;8,2;71,2;60,0;1;31,4;33,1;19,0;18,0;1;0;71,2;70,0;570,0;746,9;17,16;86,00;18;30;84,6;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:36:19;8,2;72,7;60,0;1;31,2;33,1;19,0;18,0;1;0;72,7;70,0;574,6;739,1;15,08;84,00;16;30;96,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:37:19;8,1;74,3;60,0;1;31,1;33,3;19,0;18,0;1;0;74,3;70,0;583,0;730,5;13,52;81,00;15;30;95,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:38:19;8,1;75,8;60,0;1;31,5;33,3;19,0;18,0;1;0;75,8;70,0;596,5;721,7;12,99;81,00;15;30;92,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:39:19;8,1;77,4;60,0;1;32,1;33,3;19,0;18,0;1;0;77,4;70,0;611,3;712,1;11,96;83,00;14;30;95,9;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:40:19;8,1;78,6;60,0;1;32,6;33,3;19,0;18,0;1;0;78,6;70,0;602,2;703,4;11,95;83,00;14;30;98,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:41:19;8,1;79,6;60,0;1;32,8;33,4;18,9;18,0;1;0;79,6;70,0;587,7;696,2;11,96;83,00;14;30;98,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:42:19;8,1;80,4;8,0;0;34,4;68,0;18,9;8,0;1;0;80,4;8,0;556,2;8,0;0,00;0,00;37;30;83,0;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:43:19;8,1;80,3;8,0;0;41,8;68,0;18,9;8,0;1;0;80,3;8,0;490,0;8,0;0,00;0,00;32;30;81,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:44:19;8,1;78,2;8,0;0;50,7;68,0;18,9;8,0;1;0;78,2;8,0;431,3;8,0;0,00;0,00;28;30;81,3;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:45:19;8,1;74,3;8,0;0;57,7;68,0;18,9;8,0;1;0;74,3;8,0;384,9;8,0;0,00;0,00;24;30;92,4;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:46:19;8,1;68,7;60,0;1;58,3;33,4;18,9;18,0;1;0;68,7;70,0;347,6;120,0;0,00;0,00;30;30;90,5;80,0;1;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:47:19;8,0;61,9;60,0;1;51,4;33,6;18,9;18,0;1;0;61,8;70,0;316,4;120,0;0,00;0,00;42;30;76,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:48:19;8,0;56,2;60,0;1;46,8;33,6;18,9;18,0;0;0;56,2;70,0;314,4;378,0;19,85;80,00;42;30;78,2;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:49:19;8,0;53,0;60,0;1;47,4;33,6;18,9;18,0;0;0;53,0;70,0;318,6;442,3;21,30;80,00;42;30;78,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:50:19;8,0;52,0;60,0;1;49,5;33,6;18,9;18,0;0;0;52,0;70,0;326,3;497,3;22,83;80,00;42;32;81,6;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:51:19;8,0;51,9;60,0;1;48,7;33,6;18,9;18,0;0;0;51,9;70,0;333,8;543,8;24,44;80,00;42;33;80,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:52:19;8,0;52,4;60,0;1;45,8;33,6;18,9;18,0;0;0;52,4;70,0;344,8;583,1;26,06;80,00;42;33;79,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:53:19;8,0;53,0;60,0;1;43,2;33,5;19,0;18,0;0;0;53,0;70,0;357,8;616,2;27,66;80,00;42;33;80,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:54:19;8,0;53,9;60,0;1;41,1;33,5;19,0;18,0;0;0;53,9;70,0;372,7;644,4;29,24;80,00;42;33;80,4;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:55:19;8,0;54,9;60,0;1;39,7;33,5;19,0;18,0;0;0;54,9;70,0;389,6;668,5;30,78;80,00;42;33;79,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:56:19;8,0;55,9;60,0;1;38,7;33,5;19,0;18,0;0;0;55,9;70,0;407,4;688,7;32,26;80,00;42;33;80,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:57:19;8,0;57,0;60,0;1;37,9;33,5;19,0;18,0;0;0;57,0;70,0;432,6;705,8;33,55;80,00;42;33;81,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:58:19;8,0;58,2;60,0;1;37,2;33,5;19,0;18,0;0;0;58,2;70,0;459,6;720,2;34,32;80,00;42;33;81,1;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;06:59:19;8,0;59,5;60,0;1;36,7;33,5;19,0;18,0;0;0;59,5;70,0;487,6;732,4;34,32;80,00;42;33;79,8;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:00:19;8,0;60,9;60,0;1;32,4;33,5;19,0;18,0;1;0;60,9;70,0;507,4;742,9;34,32;80,00;42;33;81,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:01:19;8,0;62,3;60,0;1;32,9;33,5;19,0;18,0;1;0;62,3;70,0;521,6;751,2;32,24;80,00;39;33;80,6;80,0;4;1;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:02:19;8,0;63,8;60,0;1;32,9;33,5;19,0;18,0;1;0;63,8;70,0;535,8;756,3;30,16;80,00;36;33;80,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:03:19;8,0;65,3;60,0;1;32,7;33,5;19,0;18,0;1;0;65,3;70,0;539,3;758,1;26,00;80,00;30;32;81,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:04:19;7,9;66,8;60,0;1;32,4;33,6;19,0;18,0;1;0;66,8;70,0;543,2;757,5;23,92;79,00;27;30;83,8;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:05:19;7,9;68,3;60,0;1;32,2;33,6;19,0;18,0;1;0;68,3;70,0;550,6;754,5;20,80;81,00;22;30;83,7;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:06:19;7,9;69,9;60,0;1;31,9;33,6;19,0;18,0;1;0;69,9;70,0;561,5;749,8;19,24;82,00;20;30;83,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:07:19;7,9;71,4;60,0;1;31,7;33,6;19,0;18,0;1;0;71,4;70,0;563,8;743,8;17,16;86,00;18;30;83,7;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:08:19;7,9;72,9;60,0;1;31,7;33,6;19,0;18,0;1;0;72,9;70,0;576,1;736,4;15,07;84,00;16;30;94,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:09:19;7,9;74,4;60,0;1;32,1;33,6;19,0;18,0;1;0;74,4;70,0;598,5;728,1;13,51;81,00;15;30;97,9;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:10:19;7,9;75,9;60,0;1;32,6;33,6;19,0;18,0;1;0;75,9;70,0;601,1;719,5;12,99;81,00;15;30;95,1;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:11:19;7,9;77,2;60,0;1;32,8;33,6;19,0;18,0;1;0;77,2;70,0;598,8;710,2;11,96;83,00;14;30;94,4;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:12:19;7,9;78,2;60,0;1;33,0;33,6;19,0;18,0;1;0;78,3;70,0;599,1;701,8;11,96;83,00;14;30;99,0;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:13:19;7,9;79,1;60,0;1;33,2;33,6;19,0;18,0;1;0;79,1;70,0;585,1;694,8;11,96;83,00;14;30;96,6;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:14:19;7,9;79,8;60,0;1;33,3;33,6;19,0;18,0;1;0;79,8;70,0;577,9;688,8;11,96;83,00;14;30;96,5;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:15:19;7,9;80,3;8,0;0;34,7;68,0;18,9;8,0;1;0;80,3;8,0;555,2;8,0;0,00;0,00;36;30;81,8;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:16:19;7,9;79,9;8,0;0;42,0;68,0;18,9;8,0;1;0;79,9;8,0;488,4;8,0;0,00;0,00;32;30;83,0;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:17:19;7,9;78,1;8,0;0;51,0;68,0;18,9;8,0;1;0;78,1;8,0;431,2;8,0;0,00;0,00;28;30;81,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:18:19;7,9;74,6;8,0;0;58,1;68,0;18,9;8,0;1;0;74,6;8,0;385,7;8,0;0,00;0,00;23;30;96,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:19:19;7,9;68,8;60,0;1;58,3;33,7;18,9;18,0;1;0;68,8;70,0;347,1;120,0;0,00;0,00;30;30;96,6;80,0;1;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:20:19;7,9;62,2;60,0;1;50,9;33,7;18,9;18,0;1;0;62,2;70,0;314,6;120,0;0,00;0,00;42;30;78,2;80,0;4;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:21:19;7,9;56,5;60,0;1;46,2;33,7;18,9;18,0;0;0;56,5;70,0;309,5;373,8;19,95;80,00;42;30;78,0;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:22:19;7,9;53,3;60,0;1;46,4;33,7;18,9;18,0;0;0;53,3;70,0;316,6;438,7;21,36;80,00;42;30;79,0;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
